p001,2024-04-06 12:00:00,22,58,20,65,671,25141,正常,正常,正常
p002,2024-04-06 12:00:00,16,61,20,83,729,33616,正常,正常,正常
p003,2024-04-06 12:00:00,16,59,17,60,767,20759,正常,正常,正常
p004,2024-04-06 12:00:00,16,51,15,74,691,29891,正常,正常,正常
p005,2024-04-06 12:00:00,16,59,21,82,728,28831,正常,正常,正常
p006,2024-04-06 12:00:00,16,54,19,71,729,22758,正常,正常,正常
p001,2024-04-06 13:00:00,28,60,19,62,784,20664,正常,正常,正常
p002,2024-04-06 13:00:00,21,74,20,76,760,33085,正常,正常,正常
p003,2024-04-06 13:00:00,21,66,17,63,734,27787,正常,正常,正常
p004,2024-04-06 13:00:00,21,60,15,70,686,20029,正常,正常,正常
p005,2024-04-06 13:00:00,21,68,21,70,765,29858,正常,正常,正常
p006,2024-04-06 13:00:00,21,53,20,68,703,28455,正常,正常,正常
p001,2024-04-06 14:00:00,26,55,15,77,618,23992,正常,正常,正常
p002,2024-04-06 14:00:00,20,71,25,73,897,32652,正常,正常,正常
p003,2024-04-06 14:00:00,20,65,19,80,749,21381,正常,正常,正常
p004,2024-04-06 14:00:00,20,54,16,78,725,28791,正常,正常,正常
p005,2024-04-06 14:00:00,20,58,21,84,804,27754,正常,正常,正常
p006,2024-04-06 14:00:00,20,65,20,68,614,25601,正常,正常,正常
p001,2024-04-06 15:00:00,24,58,19,70,678,24157,正常,正常,正常
p002,2024-04-06 15:00:00,19,57,21,74,784,31929,正常,正常,正常
p003,2024-04-06 15:00:00,19,55,15,78,776,24097,正常,正常,正常
p004,2024-04-06 15:00:00,19,55,19,62,798,26144,正常,正常,正常
p005,2024-04-06 15:00:00,19,70,23,68,845,29020,正常,正常,正常
p006,2024-04-06 15:00:00,19,65,16,72,762,23463,正常,正常,正常
p001,2024-04-06 16:00:00,22,61,18,80,700,23558,正常,正常,正常
p002,2024-04-06 16:00:00,18,71,22,72,817,27688,正常,正常,正常
p003,2024-04-06 16:00:00,18,59,19,73,632,27814,正常,正常,正常
p004,2024-04-06 16:00:00,18,70,17,70,686,26077,正常,正常,正常
p005,2024-04-06 16:00:00,18,62,25,65,816,30640,正常,正常,正常
p006,2024-04-06 16:00:00,18,57,19,68,767,24380,正常,正常,正常
p001,2024-04-06 17:00:00,20,64,17,71,674,0,正常,正常,正常
p002,2024-04-06 17:00:00,17,61,20,81,838,0,正常,正常,正常
p003,2024-04-06 17:00:00,17,56,15,76,687,0,正常,正常,正常
p004,2024-04-06 17:00:00,17,61,18,60,747,0,正常,正常,正常
p005,2024-04-06 17:00:00,17,69,25,82,782,0,正常,正常,正常
p006,2024-04-06 17:00:00,17,59,19,62,662,0,正常,正常,正常
p001,2024-04-06 18:00:00,18,67,17,74,704,0,正常,正常,正常
p002,2024-04-06 18:00:00,16,57,22,82,798,0,正常,正常,正常
p003,2024-04-06 18:00:00,16,62,15,69,642,0,正常,正常,正常
p004,2024-04-06 18:00:00,16,57,19,63,625,0,正常,正常,正常
p005,2024-04-06 18:00:00,16,58,22,68,802,0,正常,正常,正常
p006,2024-04-06 18:00:00,16,70,18,60,675,0,正常,正常,正常
p001,2024-04-06 19:00:00,16,51,17,60,726,0,正常,正常,正常
p002,2024-04-06 19:00:00,15,75,24,76,787,0,正常,正常,正常
p003,2024-04-06 19:00:00,15,67,21,68,647,0,正常,正常,正常
p004,2024-04-06 19:00:00,15,58,18,78,649,0,正常,正常,正常
p005,2024-04-06 19:00:00,15,69,18,69,851,0,正常,正常,正常
p006,2024-04-06 19:00:00,15,55,17,64,732,0,正常,正常,正常
p001,2024-04-06 20:00:00,14,65,16,60,719,0,正常,正常,正常
p002,2024-04-06 20:00:00,14,55,24,84,711,0,正常,正常,正常
p003,2024-04-06 20:00:00,14,59,16,72,624,0,正常,正常,正常
p004,2024-04-06 20:00:00,14,68,17,65,710,0,正常,正常,正常
p005,2024-04-06 20:00:00,14,61,25,74,847,0,正常,正常,正常
p006,2024-04-06 20:00:00,14,55,20,68,695,0,正常,正常,正常
p001,2024-04-06 21:00:00,12,52,15,77,614,0,正常,正常,正常
p002,2024-04-06 21:00:00,13,55,23,82,795,0,正常,正常,正常
p003,2024-04-06 21:00:00,13,50,17,72,666,0,正常,正常,正常
p004,2024-04-06 21:00:00,13,64,17,70,711,0,正常,正常,正常
p005,2024-04-06 21:00:00,13,60,23,78,883,0,正常,正常,正常
p006,2024-04-06 21:00:00,13,62,18,67,608,0,正常,正常,正常
p001,2024-04-06 22:00:00,10,70,16,72,619,0,正常,正常,正常
p002,2024-04-06 22:00:00,12,73,20,82,887,0,正常,正常,正常
p003,2024-04-06 22:00:00,12,52,16,76,738,0,正常,正常,正常
p004,2024-04-06 22:00:00,12,65,15,77,775,0,正常,正常,正常
p005,2024-04-06 22:00:00,12,62,19,68,709,0,正常,正常,正常
p006,2024-04-06 22:00:00,12,64,20,64,748,0,正常,正常,正常
p001,2024-04-06 23:00:00,8,58,16,66,626,0,正常,正常,正常
p002,2024-04-06 23:00:00,11,61,23,67,751,0,正常,正常,正常
p003,2024-04-06 23:00:00,11,50,22,65,695,0,正常,正常,正常
p004,2024-04-06 23:00:00,11,56,21,64,745,0,正常,正常,正常
p005,2024-04-06 23:00:00,11,57,20,74,896,0,正常,正常,正常
p006,2024-04-06 23:00:00,11,70,18,64,677,0,正常,正常,正常
p001,2024-04-07 00:00:00,10,54,20,64,670,0,正常,正常,正常
p002,2024-04-07 00:00:00,10,64,19,65,715,0,正常,正常,正常
p003,2024-04-07 00:00:00,10,57,19,70,772,0,正常,正常,正常
p004,2024-04-07 00:00:00,10,53,22,68,653,0,正常,正常,正常
p005,2024-04-07 00:00:00,10,74,25,84,746,0,正常,正常,正常
p006,2024-04-07 00:00:00,10,59,18,75,656,0,正常,正常,正常
p001,2024-04-07 01:00:00,10,56,19,75,616,0,正常,正常,正常
p002,2024-04-07 01:00:00,10,74,23,76,719,0,正常,正常,正常
p003,2024-04-07 01:00:00,10,53,21,72,618,0,正常,正常,正常
p004,2024-04-07 01:00:00,10,52,15,80,631,0,正常,正常,正常
p005,2024-04-07 01:00:00,10,67,18,78,869,0,正常,正常,正常
p006,2024-04-07 01:00:00,10,60,15,61,676,0,正常,正常,正常
p001,2024-04-07 02:00:00,10,57,16,61,634,0,正常,正常,正常
p002,2024-04-07 02:00:00,10,63,23,68,729,0,正常,正常,正常
p003,2024-04-07 02:00:00,10,56,21,73,741,0,正常,正常,正常
p004,2024-04-07 02:00:00,10,59,22,67,647,0,正常,正常,正常
p005,2024-04-07 02:00:00,10,67,24,79,875,0,正常,正常,正常
p006,2024-04-07 02:00:00,10,58,17,67,751,0,正常,正常,正常
p001,2024-04-07 03:00:00,10,55,15,62,696,0,正常,正常,正常
p002,2024-04-07 03:00:00,10,59,21,81,843,0,正常,正常,正常
p003,2024-04-07 03:00:00,10,52,22,62,709,0,正常,正常,正常
p004,2024-04-07 03:00:00,10,52,19,67,701,0,正常,正常,正常
p005,2024-04-07 03:00:00,10,60,25,74,893,0,正常,正常,正常
p006,2024-04-07 03:00:00,10,68,19,72,608,0,正常,正常,正常
p001,2024-04-07 04:00:00,10,59,20,63,751,0,正常,正常,正常
p002,2024-04-07 04:00:00,10,56,22,74,726,0,正常,正常,正常
p003,2024-04-07 04:00:00,10,51,20,70,636,0,正常,正常,正常
p004,2024-04-07 04:00:00,10,55,20,64,684,0,正常,正常,正常
p005,2024-04-07 04:00:00,10,68,25,80,869,0,正常,正常,正常
p006,2024-04-07 04:00:00,10,70,20,66,695,0,正常,正常,正常
p001,2024-04-07 05:00:00,10,50,17,69,730,0,正常,正常,正常
p002,2024-04-07 05:00:00,10,69,19,72,719,0,正常,正常,正常
p003,2024-04-07 05:00:00,10,61,17,61,716,0,正常,正常,正常
p004,2024-04-07 05:00:00,10,56,17,67,622,0,正常,正常,正常
p005,2024-04-07 05:00:00,10,63,18,74,777,0,正常,正常,正常
p006,2024-04-07 05:00:00,10,58,18,76,724,0,正常,正常,正常
p001,2024-04-07 06:00:00,10,69,20,70,766,0,正常,正常,正常
p002,2024-04-07 06:00:00,10,75,19,75,842,0,正常,正常,正常
p003,2024-04-07 06:00:00,10,58,22,80,709,0,正常,正常,正常
p004,2024-04-07 06:00:00,10,53,19,76,606,0,正常,正常,正常
p005,2024-04-07 06:00:00,10,73,23,71,736,0,正常,正常,正常
p006,2024-04-07 06:00:00,10,55,17,68,756,0,正常,正常,正常
p001,2024-04-07 07:00:00,12,68,18,71,767,0,正常,正常,正常
p002,2024-04-07 07:00:00,11,56,20,65,724,0,正常,正常,正常
p003,2024-04-07 07:00:00,11,51,16,77,606,0,正常,正常,正常
p004,2024-04-07 07:00:00,11,51,21,76,726,0,正常,正常,正常
p005,2024-04-07 07:00:00,11,75,23,80,812,0,正常,正常,正常
p006,2024-04-07 07:00:00,11,51,20,61,657,0,正常,正常,正常
p001,2024-04-07 08:00:00,14,55,15,67,716,28487,正常,正常,正常
p002,2024-04-07 08:00:00,12,58,18,72,819,33100,正常,正常,正常
p003,2024-04-07 08:00:00,12,53,22,78,741,23025,正常,正常,正常
p004,2024-04-07 08:00:00,12,64,17,69,708,25822,正常,正常,正常
p005,2024-04-07 08:00:00,12,55,25,83,825,34798,正常,正常,正常
p006,2024-04-07 08:00:00,12,58,15,69,639,24433,正常,正常,正常
p001,2024-04-07 09:00:00,16,70,16,63,622,27056,正常,正常,正常
p002,2024-04-07 09:00:00,13,61,21,85,786,27806,正常,正常,正常
p003,2024-04-07 09:00:00,13,57,20,79,645,24568,正常,正常,正常
p004,2024-04-07 09:00:00,13,55,21,75,710,26154,正常,正常,正常
p005,2024-04-07 09:00:00,13,69,19,67,802,30636,正常,正常,正常
p006,2024-04-07 09:00:00,13,57,20,72,638,27633,正常,正常,正常
p001,2024-04-07 10:00:00,18,61,19,79,630,23433,正常,正常,正常
p002,2024-04-07 10:00:00,14,59,24,72,839,31630,正常,正常,正常
p003,2024-04-07 10:00:00,14,55,15,77,766,26708,正常,正常,正常
p004,2024-04-07 10:00:00,14,57,19,62,706,29566,正常,正常,正常
p005,2024-04-07 10:00:00,14,57,21,78,826,29033,正常,正常,正常
p006,2024-04-07 10:00:00,14,68,15,60,697,22467,正常,正常,正常
p001,2024-04-07 11:00:00,20,66,17,66,688,24287,正常,正常,正常
p002,2024-04-07 11:00:00,15,72,21,76,716,31353,正常,正常,正常
p003,2024-04-07 11:00:00,15,54,16,71,651,27913,正常,正常,正常
p004,2024-04-07 11:00:00,15,56,19,77,723,29224,正常,正常,正常
p005,2024-04-07 11:00:00,15,70,18,68,813,30971,正常,正常,正常
p006,2024-04-07 11:00:00,15,56,18,79,722,23341,正常,正常,正常
p001,2024-04-07 12:00:00,22,60,19,73,699,22410,正常,正常,正常
p002,2024-04-07 12:00:00,16,60,22,67,792,31227,正常,正常,正常
p003,2024-04-07 12:00:00,16,60,15,77,640,22727,正常,正常,正常
p004,2024-04-07 12:00:00,16,66,18,72,698,28394,正常,正常,正常
p005,2024-04-07 12:00:00,16,60,23,78,730,27397,正常,正常,正常
p006,2024-04-07 12:00:00,16,52,18,64,722,25731,正常,正常,正常
p001,2024-04-07 13:00:00,28,60,19,66,631,27657,正常,正常,正常
p002,2024-04-07 13:00:00,21,72,21,66,878,29530,正常,正常,正常
p003,2024-04-07 13:00:00,21,54,15,61,756,29012,正常,正常,正常
p004,2024-04-07 13:00:00,21,53,20,79,641,28238,正常,正常,正常
p005,2024-04-07 13:00:00,21,68,25,77,819,26825,正常,正常,正常
p006,2024-04-07 13:00:00,21,60,20,72,642,24324,正常,正常,正常
p001,2024-04-07 14:00:00,26,56,15,76,681,27824,正常,正常,正常
p002,2024-04-07 14:00:00,20,58,23,73,898,27478,正常,正常,正常
p003,2024-04-07 14:00:00,20,59,19,63,679,22319,正常,正常,正常
p004,2024-04-07 14:00:00,20,61,20,75,639,29829,正常,正常,正常
p005,2024-04-07 14:00:00,20,73,18,66,877,25692,正常,正常,正常
p006,2024-04-07 14:00:00,20,54,16,77,778,26911,正常,正常,正常
p001,2024-04-07 15:00:00,24,56,15,73,748,26401,正常,正常,正常
p002,2024-04-07 15:00:00,19,73,23,73,744,27432,正常,正常,正常
p003,2024-04-07 15:00:00,19,61,17,75,654,22267,正常,正常,正常
p004,2024-04-07 15:00:00,19,66,21,64,617,25433,正常,正常,正常
p005,2024-04-07 15:00:00,19,70,23,80,817,27442,正常,正常,正常
p006,2024-04-07 15:00:00,19,63,20,65,663,27891,正常,正常,正常
p001,2024-04-07 16:00:00,22,55,20,61,724,26864,正常,正常,正常
p002,2024-04-07 16:00:00,18,74,18,67,749,31784,正常,正常,正常
p003,2024-04-07 16:00:00,18,50,16,63,714,22652,正常,正常,正常
p004,2024-04-07 16:00:00,18,61,19,67,615,28754,正常,正常,正常
p005,2024-04-07 16:00:00,18,70,22,69,889,32375,正常,正常,正常
p006,2024-04-07 16:00:00,18,53,18,71,796,28078,正常,正常,正常
p001,2024-04-07 17:00:00,20,69,20,70,613,0,正常,正常,正常
p002,2024-04-07 17:00:00,17,67,25,70,836,0,正常,正常,正常
p003,2024-04-07 17:00:00,17,69,20,68,714,0,正常,正常,正常
p004,2024-04-07 17:00:00,17,56,20,63,781,0,正常,正常,正常
p005,2024-04-07 17:00:00,17,72,25,76,830,0,正常,正常,正常
p006,2024-04-07 17:00:00,17,62,15,66,627,0,正常,正常,正常
p001,2024-04-07 18:00:00,18,68,17,72,621,0,正常,正常,正常
p002,2024-04-07 18:00:00,16,68,22,74,716,0,正常,正常,正常
p003,2024-04-07 18:00:00,16,56,17,79,763,0,正常,正常,正常
p004,2024-04-07 18:00:00,16,53,20,73,710,0,正常,正常,正常
p005,2024-04-07 18:00:00,16,75,23,75,768,0,正常,正常,正常
p006,2024-04-07 18:00:00,16,55,20,60,629,0,正常,正常,正常
p001,2024-04-07 19:00:00,16,61,16,67,609,0,正常,正常,正常
p002,2024-04-07 19:00:00,15,60,24,82,788,0,正常,正常,正常
p003,2024-04-07 19:00:00,15,52,17,77,757,0,正常,正常,正常
p004,2024-04-07 19:00:00,15,64,20,75,743,0,正常,正常,正常
p005,2024-04-07 19:00:00,15,67,19,75,873,0,正常,正常,正常
p006,2024-04-07 19:00:00,15,50,18,63,694,0,正常,正常,正常
p001,2024-04-07 20:00:00,14,52,20,78,752,0,正常,正常,正常
p002,2024-04-07 20:00:00,14,62,24,77,700,0,正常,正常,正常
p003,2024-04-07 20:00:00,14,61,18,63,662,0,正常,正常,正常
p004,2024-04-07 20:00:00,14,54,22,60,647,0,正常,正常,正常
p005,2024-04-07 20:00:00,14,64,18,84,853,0,正常,正常,正常
p006,2024-04-07 20:00:00,14,53,20,77,602,0,正常,正常,正常
p001,2024-04-07 21:00:00,12,52,16,64,614,0,正常,正常,正常
p002,2024-04-07 21:00:00,13,64,19,75,893,0,正常,正常,正常
p003,2024-04-07 21:00:00,13,51,16,64,727,0,正常,正常,正常
p004,2024-04-07 21:00:00,13,52,20,77,643,0,正常,正常,正常
p005,2024-04-07 21:00:00,13,70,20,77,780,0,正常,正常,正常
p006,2024-04-07 21:00:00,13,68,20,65,761,0,正常,正常,正常
p001,2024-04-07 22:00:00,10,63,18,62,609,0,正常,正常,正常
p002,2024-04-07 22:00:00,12,71,21,75,822,0,正常,正常,正常
p003,2024-04-07 22:00:00,12,56,15,68,667,0,正常,正常,正常
p004,2024-04-07 22:00:00,12,58,22,78,717,0,正常,正常,正常
p005,2024-04-07 22:00:00,12,67,19,77,883,0,正常,正常,正常
p006,2024-04-07 22:00:00,12,52,16,78,640,0,正常,正常,正常
p001,2024-04-07 23:00:00,8,70,18,64,728,0,正常,正常,正常
p002,2024-04-07 23:00:00,11,73,18,80,731,0,正常,正常,正常
p003,2024-04-07 23:00:00,11,55,19,69,712,0,正常,正常,正常
p004,2024-04-07 23:00:00,11,59,16,60,662,0,正常,正常,正常
p005,2024-04-07 23:00:00,11,60,25,85,829,0,正常,正常,正常
p006,2024-04-07 23:00:00,11,58,15,63,755,0,正常,正常,正常
p001,2024-04-08 00:00:00,10,50,18,72,691,0,正常,正常,正常
p002,2024-04-08 00:00:00,10,69,19,67,710,0,正常,正常,正常
p003,2024-04-08 00:00:00,10,70,18,61,793,0,正常,正常,正常
p004,2024-04-08 00:00:00,10,64,21,63,736,0,正常,正常,正常
p005,2024-04-08 00:00:00,10,66,24,69,856,0,正常,正常,正常
p006,2024-04-08 00:00:00,10,53,16,80,685,0,正常,正常,正常
p001,2024-04-08 01:00:00,10,62,17,70,780,0,正常,正常,正常
p002,2024-04-08 01:00:00,10,59,18,66,850,0,正常,正常,正常
p003,2024-04-08 01:00:00,10,54,21,77,632,0,正常,正常,正常
p004,2024-04-08 01:00:00,10,56,19,78,799,0,正常,正常,正常
p005,2024-04-08 01:00:00,10,72,21,83,860,0,正常,正常,正常
p006,2024-04-08 01:00:00,10,60,17,74,627,0,正常,正常,正常
p001,2024-04-08 02:00:00,10,57,17,69,754,0,正常,正常,正常
p002,2024-04-08 02:00:00,10,69,20,67,860,0,正常,正常,正常
p003,2024-04-08 02:00:00,10,59,16,64,795,0,正常,正常,正常
p004,2024-04-08 02:00:00,10,64,21,68,635,0,正常,正常,正常
p005,2024-04-08 02:00:00,10,55,22,79,886,0,正常,正常,正常
p006,2024-04-08 02:00:00,10,69,19,72,746,0,正常,正常,正常
p001,2024-04-08 03:00:00,10,52,16,67,714,0,正常,正常,正常
p002,2024-04-08 03:00:00,10,55,23,85,819,0,正常,正常,正常
p003,2024-04-08 03:00:00,10,52,21,60,614,0,正常,正常,正常
p004,2024-04-08 03:00:00,10,63,17,73,601,0,正常,正常,正常
p005,2024-04-08 03:00:00,10,58,23,71,780,0,正常,正常,正常
p006,2024-04-08 03:00:00,10,68,16,63,617,0,正常,正常,正常
p001,2024-04-08 04:00:00,10,52,18,75,708,0,正常,正常,正常
p002,2024-04-08 04:00:00,10,64,23,69,774,0,正常,正常,正常
p003,2024-04-08 04:00:00,10,63,19,78,605,0,正常,正常,正常
p004,2024-04-08 04:00:00,10,67,21,68,749,0,正常,正常,正常
p005,2024-04-08 04:00:00,10,61,21,73,897,0,正常,正常,正常
p006,2024-04-08 04:00:00,10,54,19,62,753,0,正常,正常,正常
p001,2024-04-08 05:00:00,10,50,16,71,603,0,正常,正常,正常
p002,2024-04-08 05:00:00,10,55,22,70,863,0,正常,正常,正常
p003,2024-04-08 05:00:00,10,61,22,72,789,0,正常,正常,正常
p004,2024-04-08 05:00:00,10,55,17,68,603,0,正常,正常,正常
p005,2024-04-08 05:00:00,10,70,19,66,877,0,正常,正常,正常
p006,2024-04-08 05:00:00,10,59,19,68,790,0,正常,正常,正常
p001,2024-04-08 06:00:00,10,67,16,68,629,0,正常,正常,正常
p002,2024-04-08 06:00:00,10,74,23,79,708,0,正常,正常,正常
p003,2024-04-08 06:00:00,10,68,18,65,637,0,正常,正常,正常
p004,2024-04-08 06:00:00,10,55,15,78,704,0,正常,正常,正常
p005,2024-04-08 06:00:00,10,58,18,70,749,0,正常,正常,正常
p006,2024-04-08 06:00:00,10,60,17,65,713,0,正常,正常,正常
p001,2024-04-08 07:00:00,12,59,16,75,774,0,正常,正常,正常
p002,2024-04-08 07:00:00,11,70,22,82,823,0,正常,正常,正常
p003,2024-04-08 07:00:00,11,56,19,70,725,0,正常,正常,正常
p004,2024-04-08 07:00:00,11,60,21,79,771,0,正常,正常,正常
p005,2024-04-08 07:00:00,11,75,22,83,709,0,正常,正常,正常
p006,2024-04-08 07:00:00,11,65,15,64,638,0,正常,正常,正常
p001,2024-04-08 08:00:00,14,70,19,60,660,22922,正常,正常,正常
p002,2024-04-08 08:00:00,12,59,22,74,785,30952,正常,正常,正常
p003,2024-04-08 08:00:00,12,58,17,69,796,25036,正常,正常,正常
p004,2024-04-08 08:00:00,12,55,20,61,783,21866,正常,正常,正常
p005,2024-04-08 08:00:00,12,63,24,77,761,25872,正常,正常,正常
p006,2024-04-08 08:00:00,12,50,19,60,633,21358,正常,正常,正常
p001,2024-04-08 09:00:00,16,69,17,72,755,29156,正常,正常,正常
p002,2024-04-08 09:00:00,13,75,18,82,758,28398,正常,正常,正常
p003,2024-04-08 09:00:00,13,69,19,66,705,27159,正常,正常,正常
p004,2024-04-08 09:00:00,13,54,16,65,704,21701,正常,正常,正常
p005,2024-04-08 09:00:00,13,57,23,69,765,29458,正常,正常,正常
p006,2024-04-08 09:00:00,13,62,18,71,639,22988,正常,正常,正常
p001,2024-04-08 10:00:00,18,51,20,71,623,24917,正常,正常,正常
p002,2024-04-08 10:00:00,14,59,23,83,705,31278,正常,正常,正常
p003,2024-04-08 10:00:00,14,63,20,76,791,28287,正常,正常,正常
p004,2024-04-08 10:00:00,14,64,21,76,758,21801,正常,正常,正常
p005,2024-04-08 10:00:00,14,74,20,67,896,33004,正常,正常,正常
p006,2024-04-08 10:00:00,14,54,18,66,607,27720,正常,正常,正常
p001,2024-04-08 11:00:00,20,51,15,79,602,27781,正常,正常,正常
p002,2024-04-08 11:00:00,15,69,18,83,795,27617,正常,正常,正常
p003,2024-04-08 11:00:00,15,63,19,76,674,25526,正常,正常,正常
p004,2024-04-08 11:00:00,15,63,22,70,625,21337,正常,正常,正常
p005,2024-04-08 11:00:00,15,56,19,78,745,33906,正常,正常,正常
p006,2024-04-08 11:00:00,15,58,16,68,737,28368,正常,正常,正常
p001,2024-04-08 12:00:00,22,59,17,73,735,25103,正常,正常,正常
p002,2024-04-08 12:00:00,16,72,18,78,744,27982,正常,正常,正常
p003,2024-04-08 12:00:00,16,55,20,79,647,29752,正常,正常,正常
p004,2024-04-08 12:00:00,16,55,21,76,693,28998,正常,正常,正常
p005,2024-04-08 12:00:00,16,63,18,75,810,29173,正常,正常,正常
p006,2024-04-08 12:00:00,16,70,17,70,731,22549,正常,正常,正常
p001,2024-04-08 13:00:00,28,67,17,66,759,24305,正常,正常,正常
p002,2024-04-08 13:00:00,21,67,21,65,746,25801,正常,正常,正常
p003,2024-04-08 13:00:00,21,54,18,60,715,25174,正常,正常,正常
p004,2024-04-08 13:00:00,21,54,20,80,635,24849,正常,正常,正常
p005,2024-04-08 13:00:00,21,66,19,72,832,31205,正常,正常,正常
p006,2024-04-08 13:00:00,21,50,16,70,627,26247,正常,正常,正常
p001,2024-04-08 14:00:00,26,52,18,71,765,24360,正常,正常,正常
p002,2024-04-08 14:00:00,20,64,21,66,876,34913,正常,正常,正常
p003,2024-04-08 14:00:00,20,60,21,78,642,29043,正常,正常,正常
p004,2024-04-08 14:00:00,20,67,15,75,702,28154,正常,正常,正常
p005,2024-04-08 14:00:00,20,56,19,78,836,27178,正常,正常,正常
p006,2024-04-08 14:00:00,20,55,15,62,758,22273,正常,正常,正常
p001,2024-04-08 15:00:00,24,56,20,66,612,23849,正常,正常,正常
p002,2024-04-08 15:00:00,19,64,20,65,860,26988,正常,正常,正常
p003,2024-04-08 15:00:00,19,63,20,60,620,24760,正常,正常,正常
p004,2024-04-08 15:00:00,19,70,15,74,662,20726,正常,正常,正常
p005,2024-04-08 15:00:00,19,65,19,83,853,26212,正常,正常,正常
p006,2024-04-08 15:00:00,19,50,20,73,624,25535,正常,正常,正常
p001,2024-04-08 16:00:00,22,58,17,67,660,21004,正常,正常,正常
p002,2024-04-08 16:00:00,18,69,18,69,808,28937,正常,正常,正常
p003,2024-04-08 16:00:00,18,66,20,75,623,23287,正常,正常,正常
p004,2024-04-08 16:00:00,18,55,22,60,665,22076,正常,正常,正常
p005,2024-04-08 16:00:00,18,71,19,78,756,30804,正常,正常,正常
p006,2024-04-08 16:00:00,18,65,17,77,796,29867,正常,正常,正常
p001,2024-04-08 17:00:00,20,59,19,73,709,0,正常,正常,正常
p002,2024-04-08 17:00:00,17,66,23,73,703,0,正常,正常,正常
p003,2024-04-08 17:00:00,17,55,16,63,737,0,正常,正常,正常
p004,2024-04-08 17:00:00,17,56,19,76,640,0,正常,正常,正常
p005,2024-04-08 17:00:00,17,61,19,76,787,0,正常,正常,正常
p006,2024-04-08 17:00:00,17,62,19,65,602,0,正常,正常,正常
p001,2024-04-08 18:00:00,18,64,19,62,771,0,正常,正常,正常
p002,2024-04-08 18:00:00,16,68,18,76,852,0,正常,正常,正常
p003,2024-04-08 18:00:00,16,59,15,73,678,0,正常,正常,正常
p004,2024-04-08 18:00:00,16,64,22,74,714,0,正常,正常,正常
p005,2024-04-08 18:00:00,16,75,20,71,844,0,正常,正常,正常
p006,2024-04-08 18:00:00,16,57,18,71,753,0,正常,正常,正常
p001,2024-04-08 19:00:00,16,70,15,79,729,0,正常,正常,正常
p002,2024-04-08 19:00:00,15,71,18,67,759,0,正常,正常,正常
p003,2024-04-08 19:00:00,15,50,21,78,666,0,正常,正常,正常
p004,2024-04-08 19:00:00,15,66,19,78,708,0,正常,正常,正常
p005,2024-04-08 19:00:00,15,69,23,67,752,0,正常,正常,正常
p006,2024-04-08 19:00:00,15,52,16,71,752,0,正常,正常,正常
p001,2024-04-08 20:00:00,14,52,20,70,628,0,正常,正常,正常
p002,2024-04-08 20:00:00,14,63,18,75,768,0,正常,正常,正常
p003,2024-04-08 20:00:00,14,59,21,77,633,0,正常,正常,正常
p004,2024-04-08 20:00:00,14,68,22,62,694,0,正常,正常,正常
p005,2024-04-08 20:00:00,14,70,20,73,768,0,正常,正常,正常
p006,2024-04-08 20:00:00,14,64,16,70,648,0,正常,正常,正常
p001,2024-04-08 21:00:00,12,64,17,63,695,0,正常,正常,正常
p002,2024-04-08 21:00:00,13,61,20,79,875,0,正常,正常,正常
p003,2024-04-08 21:00:00,13,57,15,77,773,0,正常,正常,正常
p004,2024-04-08 21:00:00,13,70,22,72,732,0,正常,正常,正常
p005,2024-04-08 21:00:00,13,61,22,68,806,0,正常,正常,正常
p006,2024-04-08 21:00:00,13,60,15,76,605,0,正常,正常,正常
p001,2024-04-08 22:00:00,10,52,20,70,618,0,正常,正常,正常
p002,2024-04-08 22:00:00,12,69,20,71,856,0,正常,正常,正常
p003,2024-04-08 22:00:00,12,62,21,69,691,0,正常,正常,正常
p004,2024-04-08 22:00:00,12,53,22,79,781,0,正常,正常,正常
p005,2024-04-08 22:00:00,12,73,25,72,895,0,正常,正常,正常
p006,2024-04-08 22:00:00,12,55,17,72,723,0,正常,正常,正常
p001,2024-04-08 23:00:00,8,69,16,62,655,0,正常,正常,正常
p002,2024-04-08 23:00:00,11,58,23,81,774,0,正常,正常,正常
p003,2024-04-08 23:00:00,11,57,22,71,679,0,正常,正常,正常
p004,2024-04-08 23:00:00,11,50,21,63,662,0,正常,正常,正常
p005,2024-04-08 23:00:00,11,59,20,79,847,0,正常,正常,正常
p006,2024-04-08 23:00:00,11,62,19,75,788,0,正常,正常,正常
p001,2024-04-09 00:00:00,10,50,16,70,760,0,正常,正常,正常
p002,2024-04-09 00:00:00,10,67,20,83,854,0,正常,正常,正常
p003,2024-04-09 00:00:00,10,55,15,69,684,0,正常,正常,正常
p004,2024-04-09 00:00:00,10,67,21,71,713,0,正常,正常,正常
p005,2024-04-09 00:00:00,10,66,24,74,705,0,正常,正常,正常
p006,2024-04-09 00:00:00,10,52,18,63,674,0,正常,正常,正常
p001,2024-04-09 01:00:00,10,55,15,60,653,0,正常,正常,正常
p002,2024-04-09 01:00:00,10,68,24,84,831,0,正常,正常,正常
p003,2024-04-09 01:00:00,10,64,16,78,672,0,正常,正常,正常
p004,2024-04-09 01:00:00,10,50,19,71,681,0,正常,正常,正常
p005,2024-04-09 01:00:00,10,71,19,77,734,0,正常,正常,正常
p006,2024-04-09 01:00:00,10,59,18,64,621,0,正常,正常,正常
p001,2024-04-09 02:00:00,10,64,18,67,724,0,正常,正常,正常
p002,2024-04-09 02:00:00,10,75,21,75,817,0,正常,正常,正常
